date,category,sales,sales_capped
2025-04-15,Grocery,1656.49,1656.49
2025-04-16,Grocery,1623.58,1623.58
2025-04-17,Grocery,1560.86,1560.86
2025-04-18,Grocery,1567.7,1567.7
2025-04-19,Grocery,1810.35,1810.35
2025-04-20,Grocery,1795.2,1795.2
2025-04-21,Grocery,1533.43,1533.43
2025-04-22,Grocery,1524.78,1524.78
2025-04-23,Grocery,1742.31,1742.31
2025-04-24,Grocery,1544.7,1544.7
2025-04-25,Grocery,1524.74,1524.74
2025-04-26,Grocery,1749.39,1749.39
2025-04-27,Grocery,1665.24,1665.24
2025-04-28,Grocery,1536.34,1536.34
2025-04-29,Grocery,1605.59,1605.59
2025-04-30,Grocery,1605.68,1605.68
2025-05-01,Grocery,1527.77,1527.77
2025-05-02,Grocery,1613.89,1613.89
2025-05-03,Grocery,1662.05,1662.05
2025-05-04,Grocery,1649.5,1649.5
2025-05-05,Grocery,1514.59,1514.59
2025-05-06,Grocery,1490.44,1490.44
2025-05-07,Grocery,1534.37,1534.37
2025-05-08,Grocery,1513.67,1513.67
2025-05-09,Grocery,1444.22,1444.22
2025-05-10,Grocery,1634.57,1634.57
2025-05-11,Grocery,1536.375,1536.375
2025-05-12,Grocery,1438.18,1438.18
2025-05-13,Grocery,1458.59,1458.59
2025-05-14,Grocery,1522.18,1522.18
2025-05-15,Grocery,1471.86,1471.86
2025-05-16,Grocery,1525.58,1525.58
2025-05-17,Grocery,1672.33,1672.33
2025-05-18,Grocery,1570.3,1570.3
2025-05-19,Grocery,1396.17,1396.17
2025-05-20,Grocery,1379.66,1379.66
2025-05-21,Grocery,1438.07,1438.07
2025-05-22,Grocery,1467.82,1467.82
2025-05-23,Grocery,1505.41,1505.41
2025-05-24,Grocery,1457.49,1457.49
2025-05-25,Grocery,1585.44,1585.44
2025-05-26,Grocery,1458.81,1458.81
2025-05-27,Grocery,1535.59,1535.59
2025-05-28,Grocery,1395.55,1395.55
2025-05-29,Grocery,1377.37,1377.37
2025-05-30,Grocery,1283.18,1283.18
2025-05-31,Grocery,1449.79,1449.79
2025-06-01,Grocery,1424.89,1424.89
2025-06-02,Grocery,1299.18,1299.18
2025-06-03,Grocery,1301.12,1301.12
2025-06-04,Grocery,1258.47,1258.47
2025-06-05,Grocery,1340.34,1340.34
2025-06-06,Grocery,1364.58,1364.58
2025-06-07,Grocery,1506.36,1506.36
2025-06-08,Grocery,1450.18,1450.18
2025-06-09,Grocery,16701.96,3446.7275
2025-06-09,Grocery,1391.83,1391.83
2025-06-10,Grocery,1388.24,1388.24
2025-06-11,Grocery,1229.16,1229.16
2025-06-12,Grocery,1299.83,1299.83
2025-06-13,Grocery,1237.34,1237.34
2025-06-14,Grocery,1370.37,1370.37
2025-06-15,Grocery,1435.99,1435.99
2025-06-16,Grocery,1293.51,1293.51
2025-06-17,Grocery,1385.27,1385.27
2025-06-18,Grocery,1416.81,1416.81
2025-06-19,Grocery,1315.8,1315.8
2025-06-20,Grocery,1275.82,1275.82
2025-06-21,Grocery,1393.44,1393.44
2025-06-22,Grocery,1352.905,1352.905
2025-06-23,Grocery,1312.37,1312.37
2025-06-24,Grocery,1231.07,1231.07
2025-06-25,Grocery,1307.31,1307.31
2025-06-26,Grocery,1254.95,1254.95
2025-06-27,Grocery,1330.45,1330.45
2025-06-28,Grocery,1462.15,1462.15
2025-06-29,Grocery,1481.95,1481.95
2025-06-30,Grocery,1250.38,1250.38
2025-07-01,Grocery,1202.3600000000001,1202.3600000000001
2025-07-02,Grocery,1154.34,1154.34
2025-07-03,Grocery,1235.89,1235.89
2025-07-04,Grocery,1166.51,1166.51
2025-07-05,Grocery,1265.25,1265.25
2025-07-06,Grocery,1341.01,1341.01
2025-07-07,Grocery,1187.36,1187.36
2025-07-08,Grocery,1286.34,1286.34
2025-07-09,Grocery,1359.91,1359.91
2025-07-10,Grocery,1309.98,1309.98
2025-07-11,Grocery,1260.05,1260.05
2025-07-12,Grocery,1258.78,1258.78
2025-07-13,Grocery,1363.24,1363.24
2025-07-14,Grocery,1196.43,1196.43
2025-07-15,Grocery,1171.82,1171.82
2025-07-16,Grocery,1125.48,1125.48
2025-07-17,Grocery,1332.64,1332.64
2025-07-18,Grocery,1139.46,1139.46
2025-07-19,Grocery,1276.06,1276.06
2025-07-20,Grocery,1348.96,1348.96
2025-07-21,Grocery,1253.11,1253.11
2025-07-22,Grocery,1253.41,1253.41
2025-07-23,Grocery,1242.55,1242.55
2025-07-24,Grocery,1182.78,1182.78
2025-07-25,Grocery,1282.79,1282.79
2025-07-26,Grocery,1361.37,1361.37
2025-07-27,Grocery,1263.35,1263.35
2025-07-28,Grocery,1334.72,1334.72
2025-07-29,Grocery,1218.92,1218.92
2025-07-30,Grocery,1297.27,1297.27
2025-07-31,Grocery,1154.14,1154.14
2025-08-01,Grocery,1171.21,1171.21
2025-08-02,Grocery,1322.53,1322.53
2025-08-03,Grocery,1316.93,1316.93
2025-08-04,Grocery,1307.53,1307.53
2025-08-05,Grocery,1150.95,1150.95
2025-08-06,Grocery,1259.94,1259.94
2025-08-07,Grocery,1191.04,1191.04
2025-08-08,Grocery,1284.82,1284.82
2025-08-09,Grocery,1382.39,1382.39
2025-08-10,Grocery,1339.18,1339.18
2025-08-11,Grocery,1393.58,1393.58
2025-08-12,Grocery,1259.84,1259.84
2025-08-13,Grocery,1330.79,1330.79
2025-08-14,Grocery,1187.89,1187.89
2025-08-15,Grocery,1262.77,1262.77
2025-08-16,Grocery,1393.95,1393.95
2025-08-17,Grocery,1400.08,1400.08
2025-08-18,Grocery,1258.15,1258.15
2025-08-19,Grocery,1232.15,1232.15
2025-08-20,Grocery,1099.43,1099.43
2025-08-21,Grocery,1254.23,1254.23
2025-08-22,Grocery,1236.62,1236.62
2025-08-23,Grocery,1397.49,1397.49
2025-08-24,Grocery,1468.28,1468.28
2025-08-25,Grocery,1435.41,1435.41
2025-08-26,Grocery,1338.04,1338.04
2025-08-27,Grocery,1371.0,1371.0
2025-08-28,Grocery,1351.72,1351.72
2025-08-29,Grocery,1361.61,1361.61
2025-08-30,Grocery,1477.76,1477.76
2025-08-31,Grocery,1431.24,1431.24
2025-09-01,Grocery,1311.18,1311.18
2025-09-02,Grocery,1354.94,1354.94
2025-09-03,Grocery,1447.54,1447.54
2025-09-04,Grocery,1391.12,1391.12
2025-09-05,Grocery,1445.45,1445.45
2025-09-06,Grocery,1399.02,1399.02
2025-09-07,Grocery,1497.97,1497.97
2025-09-08,Grocery,1387.24,1387.24
2025-09-09,Grocery,1399.53,1399.53
2025-09-10,Grocery,1290.85,1290.85
2025-09-11,Grocery,1267.73,1267.73
2025-09-12,Grocery,1256.05,1256.05
2025-09-13,Grocery,1491.33,1491.33
2025-09-14,Grocery,1661.81,1661.81
2025-09-15,Grocery,1412.51,1412.51
2025-09-16,Grocery,1332.21,1332.21
2025-09-17,Grocery,1430.74,1430.74
2025-09-18,Grocery,1397.85,1397.85
2025-09-19,Grocery,1431.84,1431.84
2025-09-20,Grocery,1530.37,1530.37
2025-09-21,Grocery,1486.09,1486.09
2025-09-22,Grocery,1406.94,1406.94
2025-09-23,Grocery,1487.56,1487.56
2025-09-24,Grocery,1468.91,1468.91
2025-09-25,Grocery,1529.97,1529.97
2025-09-26,Grocery,1398.46,1398.46
2025-09-27,Grocery,1665.97,1665.97
2025-09-28,Grocery,1613.5,1613.5
2025-09-29,Grocery,1492.89,1492.89
2025-09-30,Grocery,1562.41,1562.41
2025-10-01,Grocery,1486.07,1486.07
2025-10-02,Grocery,1515.58,1515.58
2025-10-03,Grocery,1545.07,1545.07
2025-10-04,Grocery,1690.38,1690.38
2025-10-05,Grocery,1707.42,1707.42
2025-10-06,Grocery,1603.58,1603.58
2025-10-07,Grocery,1564.43,1564.43
2025-10-08,Grocery,1512.81,1512.81
2025-10-09,Grocery,1692.7,1692.7
2025-10-10,Grocery,1550.56,1550.56
2025-10-11,Grocery,1724.48,1724.48
2025-10-12,Grocery,1664.28,1664.28
2025-10-13,Grocery,1441.39,1441.39
2025-10-14,Grocery,1532.31,1532.31
2025-10-15,Grocery,1589.52,1589.52
2025-10-16,Grocery,1624.13,1624.13
2025-10-17,Grocery,1600.62,1600.62
2025-10-18,Grocery,1800.51,1800.51
2025-10-19,Grocery,1819.61,1819.61
2025-10-20,Grocery,1678.23,1678.23
2025-10-21,Grocery,1625.9,1625.9
2025-10-22,Grocery,1626.0300000000002,1626.0300000000002
2025-10-23,Grocery,1626.16,1626.16
2025-10-24,Grocery,1593.28,1593.28
2025-10-25,Grocery,1889.73,1889.73
2025-10-26,Grocery,1736.95,1736.95
2025-10-27,Grocery,1661.41,1661.41
2025-10-28,Grocery,1685.96,1685.96
2025-10-29,Grocery,1550.65,1550.65
2025-10-30,Grocery,1610.93,1610.93
2025-10-31,Grocery,1671.21,1671.21
2025-11-01,Grocery,1868.5,1868.5
2025-11-02,Grocery,1842.39,1842.39
2025-11-03,Grocery,1619.87,1619.87
2025-11-04,Grocery,1730.24,1730.24
2025-11-05,Grocery,1731.28,1731.28
2025-11-06,Grocery,1791.26,1791.26
2025-11-07,Grocery,1766.36,1766.36
2025-11-08,Grocery,1803.95,1803.95
2025-11-09,Grocery,1978.01,1978.01
2025-11-10,Grocery,1804.79,1804.79
2025-11-11,Grocery,1809.31,1809.31
2025-11-12,Grocery,1798.76,1798.76
2025-11-13,Grocery,1733.56,1733.56
2025-11-14,Grocery,1814.03,1814.03
2025-11-15,Grocery,1931.25,1931.25
2025-11-16,Grocery,2132.68,2132.68
2025-11-17,Grocery,1786.17,1786.17
2025-11-18,Grocery,1739.83,1739.83
2025-11-19,Grocery,1791.94,1791.94
2025-11-20,Grocery,1904.66,1904.66
2025-11-21,Grocery,1789.91,1789.91
2025-11-22,Grocery,1852.22,1852.22
2025-11-23,Grocery,2093.28,2093.28
2025-11-24,Grocery,3901.22,3446.7275
2025-11-25,Grocery,3863.96,3446.7275
2025-11-26,Grocery,3948.61,3446.7275
2025-11-27,Grocery,3862.23,3446.7275
2025-11-28,Grocery,3858.95,3446.7275
2025-11-29,Grocery,4377.94,3446.7275
2025-11-30,Grocery,4302.41,3446.7275
2025-12-01,Grocery,2953.41,2953.41
2025-12-02,Grocery,2930.43,2930.43
2025-12-03,Grocery,2987.75,2987.75
2025-12-04,Grocery,2952.17,2952.17
2025-12-05,Grocery,2830.51,2830.51
2025-12-06,Grocery,3283.75,3283.75
2025-12-07,Grocery,3222.7,3222.7
2025-12-08,Grocery,3029.07,3029.07
2025-12-09,Grocery,2990.17,2990.17
2025-12-10,Grocery,3076.0,3076.0
2025-12-11,Grocery,2978.73,2978.73
2025-12-12,Grocery,2881.07,2881.07
2025-12-13,Grocery,3278.65,3278.65
2025-12-14,Grocery,3336.02,3336.02
2025-12-15,Grocery,3003.83,3003.83
2025-12-16,Grocery,3002.63,3002.63
2025-12-17,Grocery,3125.34,3125.34
2025-12-18,Grocery,3033.83,3033.83
2025-12-19,Grocery,3112.05,3112.05
2025-12-20,Grocery,3354.34,3354.34
2025-12-21,Grocery,3264.8,3264.8
2025-12-22,Grocery,3009.2,3009.2
2025-12-23,Grocery,3052.12,3052.12
2025-12-24,Grocery,3094.55,3094.55
2025-12-25,Grocery,1932.23,1932.23
2025-12-26,Grocery,1899.13,1899.13
2025-12-27,Grocery,2110.0,2110.0
2025-12-28,Grocery,2142.72,2142.72
2025-12-29,Grocery,1939.55,1939.55
2025-12-30,Grocery,1960.3,1960.3
2025-12-31,Grocery,2109.64,2109.64
2024-01-01,Home & Garden,759.87,759.87
2024-01-02,Home & Garden,752.405,752.405
2024-01-03,Home & Garden,744.94,744.94
2024-01-04,Home & Garden,841.41,841.41
2024-01-05,Home & Garden,786.71,786.71
2024-01-06,Home & Garden,929.03,929.03
2024-01-07,Home & Garden,854.98,854.98
2024-01-08,Home & Garden,649.03,649.03
2024-01-09,Home & Garden,731.47,731.47
2024-01-10,Home & Garden,746.48,746.48
2024-01-11,Home & Garden,656.26,656.26
2024-01-12,Home & Garden,674.29,674.29
2024-01-13,Home & Garden,939.92,939.92
2024-01-14,Home & Garden,810.19,810.19
2024-01-15,Home & Garden,653.32,653.32
2024-01-16,Home & Garden,754.3,754.3
2024-01-17,Home & Garden,791.71,791.71
2024-01-18,Home & Garden,777.76,777.76
2024-01-19,Home & Garden,819.07,819.07
2024-01-20,Home & Garden,1041.82,1041.82
2024-01-21,Home & Garden,1001.48,1001.48
2024-01-22,Home & Garden,744.6,744.6
2024-01-23,Home & Garden,888.79,888.79
2024-01-24,Home & Garden,862.37,862.37
2024-01-25,Home & Garden,818.04,818.04
2024-01-26,Home & Garden,713.18,713.18
2024-01-27,Home & Garden,973.58,973.58
2024-01-28,Home & Garden,823.93,823.93
2024-01-29,Home & Garden,742.48,742.48
2024-01-30,Home & Garden,613.14,613.14
2024-01-31,Home & Garden,737.33,737.33
2024-02-01,Home & Garden,824.14,824.14
2024-02-02,Home & Garden,763.65,763.65
2024-02-03,Home & Garden,1046.08,1046.08
2024-02-04,Home & Garden,948.8,948.8
2024-02-05,Home & Garden,768.28,768.28
2024-02-06,Home & Garden,743.82,743.82
2024-02-07,Home & Garden,793.66,793.66
2024-02-08,Home & Garden,759.4,759.4
2024-02-09,Home & Garden,833.22,833.22
2024-02-10,Home & Garden,1042.94,1042.94
2024-02-11,Home & Garden,967.89,967.89
2024-02-12,Home & Garden,692.33,692.33
2024-02-13,Home & Garden,792.9,792.9
2024-02-14,Home & Garden,840.14,840.14
2024-02-15,Home & Garden,797.26,797.26
2024-02-16,Home & Garden,775.1,775.1
2024-02-17,Home & Garden,997.03,997.03
2024-02-18,Home & Garden,1018.66,1018.66
2024-02-19,Home & Garden,598.6,598.6
2024-02-20,Home & Garden,845.75,845.75
2024-02-21,Home & Garden,800.17,800.17
2024-02-22,Home & Garden,781.71,781.71
2024-02-23,Home & Garden,718.5,718.5
2024-02-24,Home & Garden,945.92,945.92
2024-02-25,Home & Garden,802.81,802.81
2024-02-26,Home & Garden,659.7,659.7
2024-02-27,Home & Garden,792.67,792.67
2024-02-28,Home & Garden,750.89,750.89
2024-02-29,Home & Garden,833.56,833.56
2024-03-01,Home & Garden,784.91,784.91
2024-03-02,Home & Garden,911.26,911.26
2024-03-03,Home & Garden,923.41,923.41
2024-03-04,Home & Garden,779.02,779.02
2024-03-05,Home & Garden,748.0,748.0
2024-03-06,Home & Garden,770.65,770.65
2024-03-07,Home & Garden,693.59,693.59
2024-03-08,Home & Garden,659.97,659.97
2024-03-09,Home & Garden,874.79,874.79
2024-03-10,Home & Garden,821.39,821.39
2024-03-11,Home & Garden,683.81,683.81
2024-03-12,Home & Garden,750.18,750.18
2024-03-13,Home & Garden,629.34,629.34
2024-03-14,Home & Garden,651.87,651.87
2024-03-15,Home & Garden,768.18,768.18
2024-03-16,Home & Garden,862.77,862.77
2024-03-17,Home & Garden,891.74,891.74
2024-03-18,Home & Garden,644.76,644.76
2024-03-19,Home & Garden,654.53,654.53
2024-03-20,Home & Garden,697.24,697.24
2024-03-21,Home & Garden,811.58,811.58
2024-03-22,Home & Garden,738.47,738.47
2024-03-23,Home & Garden,777.92,777.92
2024-03-24,Home & Garden,902.86,902.86
2024-03-25,Home & Garden,761.6,761.6
2024-03-26,Home & Garden,745.85,745.85
2024-03-27,Home & Garden,628.98,628.98
2024-03-28,Home & Garden,696.52,696.52
2024-03-29,Home & Garden,825.95,825.95
2024-03-30,Home & Garden,804.86,804.86
2024-03-31,Home & Garden,878.33,878.33
2024-04-01,Home & Garden,647.5,647.5
2024-04-02,Home & Garden,614.25,614.25
2024-04-03,Home & Garden,662.59,662.59
2024-04-04,Home & Garden,748.27,748.27
2024-04-05,Home & Garden,753.95,753.95
2024-04-06,Home & Garden,789.49,789.49
2024-04-07,Home & Garden,811.26,811.26
2024-04-08,Home & Garden,624.78,624.78
2024-04-09,Home & Garden,551.35,551.35
2024-04-10,Home & Garden,710.26,710.26
2024-04-11,Home & Garden,765.26,765.26
2024-04-12,Home & Garden,759.69,759.69
2024-04-13,Home & Garden,795.21,795.21
2024-04-14,Home & Garden,900.09,900.09
2024-04-15,Home & Garden,728.78,728.78
2024-04-16,Home & Garden,640.91,640.91
2024-04-17,Home & Garden,658.71,658.71
2024-04-18,Home & Garden,634.76,634.76
2024-04-19,Home & Garden,669.09,669.09
2024-04-20,Home & Garden,912.63,912.63
2024-04-21,Home & Garden,745.44,745.44
2024-04-22,Home & Garden,576.67,576.67
2024-04-23,Home & Garden,698.56,698.56
2024-04-24,Home & Garden,647.59,647.59
2024-04-25,Home & Garden,528.42,528.42
2024-04-26,Home & Garden,579.0,579.0
2024-04-27,Home & Garden,734.62,734.62
2024-04-28,Home & Garden,744.94,744.94
2024-04-29,Home & Garden,652.66,652.66
2024-04-30,Home & Garden,690.9,690.9
2024-05-01,Home & Garden,619.41,619.41
2024-05-02,Home & Garden,635.92,635.92
2024-05-03,Home & Garden,580.2,580.2
2024-05-04,Home & Garden,826.2,826.2
2024-05-05,Home & Garden,842.84,842.84
2024-05-06,Home & Garden,602.78,602.78
2024-05-07,Home & Garden,572.08,572.08
2024-05-08,Home & Garden,738.78,738.78
2024-05-09,Home & Garden,668.07,668.07
2024-05-10,Home & Garden,556.81,556.81
2024-05-11,Home & Garden,644.67,644.67
2024-05-12,Home & Garden,725.92,725.92
2024-05-13,Home & Garden,676.27,676.27
2024-05-14,Home & Garden,569.7,569.7
2024-05-15,Home & Garden,585.67,585.67
2024-05-16,Home & Garden,568.9,568.9
2024-05-17,Home & Garden,635.6,635.6
2024-05-18,Home & Garden,811.99,811.99
2024-05-19,Home & Garden,650.24,650.24
2024-05-20,Home & Garden,573.56,573.56
2024-05-21,Home & Garden,577.02,577.02
2024-05-22,Home & Garden,549.8,549.8
2024-05-23,Home & Garden,513.59,513.59
2024-05-24,Home & Garden,632.85,632.85
2024-05-25,Home & Garden,720.88,720.88
2024-05-26,Home & Garden,752.47,752.47
2024-05-27,Home & Garden,669.31,669.31
2024-05-28,Home & Garden,554.78,554.78
2024-05-29,Home & Garden,607.53,607.53
2024-05-30,Home & Garden,549.19,549.19
2024-05-31,Home & Garden,566.46,566.46
2024-06-01,Home & Garden,716.25,716.25
2024-06-02,Home & Garden,684.43,684.43
2024-06-03,Home & Garden,476.46,476.46
2024-06-04,Home & Garden,656.14,656.14
2024-06-05,Home & Garden,573.22,573.22
2024-06-06,Home & Garden,493.95,493.95
2024-06-07,Home & Garden,428.72,428.72
2024-06-08,Home & Garden,681.25,681.25
2024-06-09,Home & Garden,720.15,720.15
2024-06-10,Home & Garden,617.9,617.9
2024-06-11,Home & Garden,623.11,623.11
2024-06-12,Home & Garden,531.87,531.87
2024-06-13,Home & Garden,592.26,592.26
2024-06-14,Home & Garden,459.71,459.71
2024-06-15,Home & Garden,680.12,680.12
2024-06-16,Home & Garden,724.58,724.58
2024-06-17,Home & Garden,512.33,512.33
2024-06-18,Home & Garden,538.28,538.28
2024-06-19,Home & Garden,553.32,553.32
2024-06-20,Home & Garden,554.27,554.27
2024-06-21,Home & Garden,634.52,634.52
2024-06-22,Home & Garden,596.68,596.68
2024-06-23,Home & Garden,740.86,740.86
2024-06-24,Home & Garden,467.5,467.5
2024-06-25,Home & Garden,501.6,501.6
2024-06-26,Home & Garden,494.35,494.35
2024-06-27,Home & Garden,535.06,535.06
2024-06-28,Home & Garden,509.86,509.86
2024-06-29,Home & Garden,683.41,683.41
2024-06-30,Home & Garden,654.3,654.3
2024-07-01,Home & Garden,670.14,670.14
2024-07-02,Home & Garden,560.59,560.59
2024-07-03,Home & Garden,521.77,521.77
2024-07-04,Home & Garden,559.02,559.02
2024-07-05,Home & Garden,572.09,572.09
2024-07-06,Home & Garden,638.34,638.34
2024-07-07,Home & Garden,582.44,582.44
2024-07-08,Home & Garden,486.94,486.94
2024-07-09,Home & Garden,545.82,545.82
2024-07-10,Home & Garden,585.07,585.07
2024-07-11,Home & Garden,563.82,563.82
2024-07-12,Home & Garden,529.61,529.61
2024-07-13,Home & Garden,681.64,681.64
2024-07-14,Home & Garden,618.12,618.12
2024-07-15,Home & Garden,550.49,550.49
2024-07-16,Home & Garden,620.36,620.36
2024-07-17,Home & Garden,602.21,602.21
2024-07-18,Home & Garden,616.76,616.76
2024-07-19,Home & Garden,513.33,513.33
2024-07-20,Home & Garden,660.62,660.62
2024-07-21,Home & Garden,588.05,588.05
2024-07-22,Home & Garden,591.68,591.68
2024-07-23,Home & Garden,511.4,511.4
2024-07-24,Home & Garden,458.16,458.16
2024-07-25,Home & Garden,507.95,507.95
2024-07-26,Home & Garden,553.59,553.59
2024-07-27,Home & Garden,519.05,519.05
2024-07-28,Home & Garden,567.26,567.26
2024-07-29,Home & Garden,599.54,599.54
2024-07-30,Home & Garden,546.76,546.76
2024-07-31,Home & Garden,539.03,539.03
2024-08-01,Home & Garden,445.95,445.95
2024-08-02,Home & Garden,638.55,638.55
2024-08-03,Home & Garden,719.26,719.26
2024-08-04,Home & Garden,700.84,700.84
2024-08-05,Home & Garden,479.46,479.46
2024-08-06,Home & Garden,581.97,581.97
2024-08-07,Home & Garden,616.98,616.98
2024-08-08,Home & Garden,529.81,529.81
2024-08-09,Home & Garden,535.65,535.65
2024-08-10,Home & Garden,637.86,637.86
2024-08-11,Home & Garden,703.7,703.7
2024-08-12,Home & Garden,540.13,540.13
2024-08-13,Home & Garden,536.59,536.59
2024-08-14,Home & Garden,469.74,469.74
2024-08-15,Home & Garden,458.64,458.64
2024-08-16,Home & Garden,616.11,616.11
2024-08-17,Home & Garden,771.99,771.99
2024-08-18,Home & Garden,731.19,731.19
2024-08-19,Home & Garden,649.52,649.52
2024-08-20,Home & Garden,533.6,533.6
2024-08-21,Home & Garden,564.66,564.66
2024-08-22,Home & Garden,591.68,591.68
2024-08-23,Home & Garden,561.08,561.08
2024-08-24,Home & Garden,791.35,791.35
2024-08-25,Home & Garden,613.63,613.63
2024-08-26,Home & Garden,541.96,541.96
2024-08-27,Home & Garden,557.26,557.26
2024-08-28,Home & Garden,537.67,537.67
2024-08-29,Home & Garden,632.7,632.7
2024-08-30,Home & Garden,704.0150000000001,704.0150000000001
2024-08-31,Home & Garden,775.33,775.33
2024-09-01,Home & Garden,763.85,763.85
2024-09-02,Home & Garden,609.25,609.25
2024-09-03,Home & Garden,676.19,676.19
2024-09-04,Home & Garden,735.5,735.5
2024-09-05,Home & Garden,689.2,689.2
2024-09-06,Home & Garden,642.9,642.9
2024-09-07,Home & Garden,749.07,749.07
2024-09-08,Home & Garden,759.66,759.66
2024-09-09,Home & Garden,575.84,575.84
2024-09-10,Home & Garden,565.38,565.38
2024-09-11,Home & Garden,647.53,647.53
2024-09-12,Home & Garden,582.17,582.17
2024-09-13,Home & Garden,671.83,671.83
2024-09-14,Home & Garden,793.81,793.81
2024-09-15,Home & Garden,722.34,722.34
2024-09-16,Home & Garden,645.42,645.42
2024-09-17,Home & Garden,630.89,630.89
2024-09-18,Home & Garden,620.55,620.55
2024-09-19,Home & Garden,699.4,699.4
2024-09-20,Home & Garden,636.51,636.51
2024-09-21,Home & Garden,782.08,782.08
2024-09-22,Home & Garden,655.0,655.0
2024-09-23,Home & Garden,677.98,677.98
2024-09-24,Home & Garden,558.57,558.57
2024-09-25,Home & Garden,624.43,624.43
2024-09-26,Home & Garden,746.84,746.84
2024-09-27,Home & Garden,760.13,760.13
2024-09-28,Home & Garden,767.89,767.89
2024-09-29,Home & Garden,719.33,719.33
2024-09-30,Home & Garden,685.5,685.5
2024-10-01,Home & Garden,640.51,640.51
2024-10-02,Home & Garden,687.57,687.57
2024-10-03,Home & Garden,589.42,589.42
2024-10-04,Home & Garden,740.08,740.08
2024-10-05,Home & Garden,908.33,908.33
2024-10-06,Home & Garden,732.29,732.29
2024-10-07,Home & Garden,635.46,635.46
2024-10-08,Home & Garden,642.9,642.9
2024-10-09,Home & Garden,731.5,731.5
2024-10-10,Home & Garden,572.58,572.58
2024-10-11,Home & Garden,705.9,705.9
2024-10-12,Home & Garden,826.72,826.72
2024-10-13,Home & Garden,796.56,796.56
2024-10-14,Home & Garden,744.52,744.52
2024-10-15,Home & Garden,588.43,588.43
2024-10-16,Home & Garden,626.23,626.23
2024-10-17,Home & Garden,664.35,664.35
2024-10-18,Home & Garden,756.83,756.83
2024-10-19,Home & Garden,844.95,844.95
2024-10-20,Home & Garden,819.73,819.73
2024-10-21,Home & Garden,752.09,752.09
2024-10-22,Home & Garden,697.5,697.5
2024-10-23,Home & Garden,690.68,690.68
2024-10-24,Home & Garden,714.21,714.21
2024-10-25,Home & Garden,755.69,755.69
2024-10-26,Home & Garden,1053.02,1053.02
2024-10-27,Home & Garden,829.87,829.87
2024-10-28,Home & Garden,761.07,761.07
2024-10-29,Home & Garden,738.17,738.17
2024-10-30,Home & Garden,734.93,734.93
2024-10-31,Home & Garden,844.59,844.59
2024-11-01,Home & Garden,802.96,802.96
2024-11-02,Home & Garden,957.33,957.33
2024-11-03,Home & Garden,893.58,893.58
2024-11-04,Home & Garden,714.78,714.78
2024-11-05,Home & Garden,786.18,786.18
2024-11-06,Home & Garden,754.35,754.35
2024-11-07,Home & Garden,740.03,740.03
2024-11-08,Home & Garden,817.55,817.55
2024-11-09,Home & Garden,869.85,869.85
2024-11-10,Home & Garden,902.06,902.06
2024-11-11,Home & Garden,9998.880000000001,1630.06
2024-11-12,Home & Garden,783.97,783.97
2024-11-13,Home & Garden,831.72,831.72
2024-11-14,Home & Garden,743.45,743.45
2024-11-15,Home & Garden,839.56,839.56
2024-11-16,Home & Garden,923.69,923.69
2024-11-17,Home & Garden,1050.85,1050.85
2024-11-18,Home & Garden,853.16,853.16
2024-11-19,Home & Garden,836.3,836.3
2024-11-20,Home & Garden,903.22,903.22
2024-11-21,Home & Garden,834.85,834.85
2024-11-22,Home & Garden,778.72,778.72
2024-11-23,Home & Garden,1082.33,1082.33
2024-11-24,Home & Garden,2036.53,1630.06
2024-11-25,Home & Garden,1718.79,1630.06
2024-11-26,Home & Garden,1660.0,1630.06
2024-11-27,Home & Garden,1725.62,1630.06
2024-11-28,Home & Garden,1609.09,1609.09
2024-11-29,Home & Garden,1590.13,1590.13
2024-11-30,Home & Garden,1968.72,1630.06
2024-12-01,Home & Garden,1581.84,1581.84
2024-12-02,Home & Garden,1143.4,1143.4
2024-12-03,Home & Garden,1157.89,1157.89
2024-12-04,Home & Garden,1183.18,1183.18
2024-12-05,Home & Garden,1285.55,1285.55
2024-12-06,Home & Garden,1301.23,1301.23
2024-12-07,Home & Garden,1512.72,1512.72
2024-12-08,Home & Garden,1612.76,1612.76
2024-12-09,Home & Garden,1304.02,1304.02
2024-12-10,Home & Garden,1360.59,1360.59
2024-12-11,Home & Garden,1347.75,1347.75
2024-12-12,Home & Garden,1252.92,1252.92
2024-12-13,Home & Garden,1309.22,1309.22
2024-12-14,Home & Garden,1578.25,1578.25
2024-12-15,Home & Garden,1619.31,1619.31
2024-12-16,Home & Garden,1318.14,1318.14
2024-12-17,Home & Garden,1336.12,1336.12
2024-12-18,Home & Garden,1354.1,1354.1
2024-12-19,Home & Garden,1317.83,1317.83
2024-12-20,Home & Garden,1360.69,1360.69
2024-12-21,Home & Garden,1613.28,1613.28
2024-12-22,Home & Garden,1604.72,1604.72
2024-12-23,Home & Garden,1379.39,1379.39
2024-12-24,Home & Garden,1383.57,1383.57
2024-12-25,Home & Garden,962.27,962.27
2024-12-26,Home & Garden,927.27,927.27
2024-12-27,Home & Garden,878.35,878.35
2024-12-28,Home & Garden,1088.34,1088.34
2024-12-29,Home & Garden,1088.04,1088.04
2024-12-30,Home & Garden,958.6800000000001,958.6800000000001
2024-12-31,Home & Garden,829.32,829.32
2025-01-01,Home & Garden,988.29,988.29
2025-01-02,Home & Garden,894.69,894.69
